"ID";"nome";"da";"a";"dim.massima";"riallocazioni";"prima linea";"ultima linea"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 220";"3";"0";"r_aux_i.c # 4994";"probmod.c # 220"
"70";"'g_I'";"probmod.c # 220";"probmod.c # 220";"6";"0";"probmod.c # 220";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 265";"6";"0";"r_aux_i.c # 4994";"r_aux_i.c # 4994"
"70";"'g_I'";"probmod.c # 265";"probmod.c # 265";"2";"0";"probmod.c # 265";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 265";"2";"0";"r_aux_i.c # 4994";"probmod.c # 265"
"70";"'g_I'";"probmod.c # 265";"probmod.c # 265";"4";"0";"probmod.c # 265";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 220";"4";"0";"r_aux_i.c # 4994";"r_aux_i.c # 4994"
"70";"'g_I'";"probmod.c # 220";"probmod.c # 220";"3";"0";"probmod.c # 220";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 220";"3";"0";"r_aux_i.c # 4994";"probmod.c # 220"
"70";"'g_I'";"probmod.c # 220";"probmod.c # 220";"6";"0";"probmod.c # 220";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 265";"6";"0";"r_aux_i.c # 4994";"r_aux_i.c # 4994"
"70";"'g_I'";"probmod.c # 265";"probmod.c # 265";"1";"0";"probmod.c # 265";"r_aux_i.c # 4994"
"70";"'ris'";"r_aux_i.c # 3022";"probmod.c # 265";"1";"0";"r_aux_i.c # 4994";"probmod.c # 265"
"70";"'g_I'";"probmod.c # 265";"probmod.c # 265";"3";"0";"probmod.c # 265";"r_aux_i.c # 4994"
"71";"'g_grigi'";"check_conn.c # 29";"check_conn.c # 63";"1";"0";"check_conn.c # 30";"check_conn.c # 63"
"1";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";" # 0";" # 0"
"2";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"3";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";" # 0";" # 0"
"4";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"5";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";"HMM.c # 412";" # 0"
"6";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"7";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"2";"0";"HMM.c # 412";"HMM.c # 412"
"8";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"9";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";"HMM.c # 412";" # 0"
"10";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"11";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";" # 0";" # 0"
"12";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"13";"'VECTOR_ELT(elem, 2)'";"HMM.c # 1029";"HMM.c # 1051";"0";"0";" # 0";" # 0"
"14";"'VECTOR_ELT(elem, 6)'";"HMM.c # 1033";"HMM.c # 1052";"0";"0";" # 0";" # 0"
"28";"'g_ind'";"cluster_coeff.c # 23";"globali.c # 305";"25";"0";"cluster_coeff.c # 23";"cluster_coeff.c # 25"
"29";"'g_neighbours'";"cluster_coeff.c # 38";"globali.c # 306";"25";"0";"cluster_coeff.c # 38";"cluster_coeff.c # 38"
"64";"'g_Sin_h'";"assign_nodes.c # 72";"globali.c # 308";"5";"0";"assign_nodes.c # 72";"assign_nodes.c # 77"
"63";"'g_tmp_i'";"assign_nodes.c # 65";"globali.c # 309";"5";"0";"assign_nodes.c # 94";"assign_nodes.c # 95"
"57";"'g_or_h'";"assign_nodes.c # 46";"globali.c # 311";"5";"0";"assign_nodes.c # 46";"r_aux_i.c # 2034"
"58";"'g_aus_h'";"assign_nodes.c # 48";"globali.c # 312";"5";"0";"assign_nodes.c # 48";"r_aux_i.c # 2065"
"61";"'g_M_in'";"assign_nodes.c # 56";"globali.c # 313";"2";"0";"assign_nodes.c # 56";"assign_nodes.c # 75"
"62";"'g_Ord'";"assign_nodes.c # 58";"globali.c # 314";"2";"0";"r_aux_i.c # 3680";"assign_nodes.c # 61"
"66";"'ris'";"sample.c # 245";"globali.c # 316";"1";"0";"distrib.c # 34";"assign_nodes.c # 94"
"67";"'g_ri'";"assign_nodes.c # 97";"globali.c # 317";"1";"0";"assign_nodes.c # 101";"assign_nodes.c # 107"
"68";"'g_co'";"assign_nodes.c # 105";"globali.c # 318";"1";"1";"assign_nodes.c # 105";"assign_nodes.c # 107"
"65";"'g_ind'";"assign_nodes.c # 77";"globali.c # 319";"5";"0";"assign_nodes.c # 103";"assign_nodes.c # 105"
"60";"'g_index'";"assign_nodes.c # 53";"globali.c # 320";"2";"0";"assign_nodes.c # 54";"assign_nodes.c # 105"
"40";"'g_S_new'";"scoremodular.c # 45";"globali.c # 342";"5";"0";"scoremodular.c # 45";"scoremodular.c # 68"
"41";"'g_tmp_i1'";"scoremodular.c # 47";"globali.c # 343";"5";"0";"scoremodular.c # 47";"scoremodular.c # 70"
"42";"'g_ind'";"scoremodular.c # 78";"globali.c # 355";"5";"0";"scoremodular.c # 78";"scoremodular.c # 159"
"43";"'g_ind1'";"scoremodular.c # 145";"globali.c # 359";"5";"0";"scoremodular.c # 145";"scoremodular.c # 103"
"44";"'g_ind2'";"scoremodular.c # 148";"globali.c # 360";"5";"0";"scoremodular.c # 148";"scoremodular.c # 148"
"45";"'g_indinf'";"scoremodular.c # 150";"globali.c # 361";"2";"1";"scoremodular.c # 150";"scoremodular.c # 105"
"90";"'ris'";"sampleB.c # 24";"globali.c # 363";"1";"0";"sampleB.c # 24";"connetti_scalefree.c # 201"
"87";"'g_co_out'";"connetti_scalefree.c # 101";"globali.c # 364";"2";"0";"connetti_scalefree.c # 101";"sampleB.c # 24"
"77";"'g_non_connessi'";"connetti_scalefree.c # 60";"globali.c # 369";"5";"0";"connetti_scalefree.c # 60";"connetti_scalefree.c # 103"
"85";"'g_co_in'";"connetti_scalefree.c # 96";"globali.c # 372";"2";"0";"connetti_scalefree.c # 96";"connetti_scalefree.c # 134"
"83";"'ris'";"hist.c # 28";"globali.c # 374";"3";"0";"hist.c # 29";"connetti_scalefree.c # 88"
"89";"'ris'";"sample.c # 245";"globali.c # 376";"1";"0";"distrib.c # 34";"connetti_scalefree.c # 201"
"81";"'ris'";"hist.c # 28";"globali.c # 378";"3";"0";"hist.c # 29";"connetti_scalefree.c # 72"
"82";"'g_Sin'";"connetti_scalefree.c # 82";"globali.c # 379";"5";"0";"connetti_scalefree.c # 82";"connetti_scalefree.c # 92"
"79";"'g_Sout'";"connetti_scalefree.c # 66";"globali.c # 380";"5";"0";"connetti_scalefree.c # 66";"scoremodular.c # 64"
"80";"'g_tmp1_i'";"connetti_scalefree.c # 70";"globali.c # 381";"4";"1";"connetti_scalefree.c # 70";"connetti_scalefree.c # 183"
"84";"'g_tmp2_i'";"connetti_scalefree.c # 95";"globali.c # 382";"5";"0";"connetti_scalefree.c # 95";"connetti_scalefree.c # 155"
"78";"'g_connessi'";"connetti_scalefree.c # 62";"globali.c # 384";"5";"0";"connetti_scalefree.c # 62";"connetti_scalefree.c # 101"
"88";"'g_nonco_out'";"connetti_scalefree.c # 103";"globali.c # 385";"2";"0";"connetti_scalefree.c # 103";"connetti_scalefree.c # 136"
"86";"'g_nonco_in'";"connetti_scalefree.c # 98";"globali.c # 389";"3";"0";"connetti_scalefree.c # 98";"connetti_scalefree.c # 130"
"73";"'g_tmp_i'";"check_conn.c # 41";"globali.c # 393";"4";"0";"check_conn.c # 42";"check_conn.c # 44"
"74";"'g_colore'";"check_conn.c # 44";"globali.c # 394";"5";"0";"check_conn.c # 44";"check_conn.c # 59"
"76";"'g_grigi'";"check_conn.c # 63";"globali.c # 395";"4";"0";"check_conn.c # 63";"check_conn.c # 52"
"72";"'g_ind'";"check_conn.c # 35";"globali.c # 396";"25";"0";"check_conn.c # 35";"check_conn.c # 38"
"75";"'g_adj'";"check_conn.c # 54";"globali.c # 397";"25";"0";"check_conn.c # 54";"check_conn.c # 58"
"70";"'g_scalare_i'";"check_conn.c # 26";"globali.c # 399";"1";"0";"check_conn.c # 43";"check_conn.c # 44"
"91";"'g_Sr'";"HMM.c # 894";"globali.c # 402";"5";"0";"HMM.c # 894";"HMM.c # 896"
"26";"'g_Sin'";"HMM.c # 241";"globali.c # 403";"5";"0";"HMM.c # 241";"HMM.c # 802"
"27";"'g_Sout'";"HMM.c # 243";"globali.c # 404";"5";"0";"HMM.c # 243";"hist.c # 40"
"55";"'g_hubs'";"HMM.c # 412";"globali.c # 405";"1";"1";"HMM.c # 412";"assign_nodes.c # 109"
"21";"'g_LG'";"HMM.c # 121";"globali.c # 407";"5";"0";"HMM.c # 121";"HMM.c # 977"
"53";"'g_ind'";"HMM.c # 388";"globali.c # 408";"3";"1";"HMM.c # 388";"HMM.c # 388"
"32";"'g_indm'";"HMM.c # 259";"globali.c # 410";"1";"0";"HMM.c # 259";"HMM.c # 265"
"24";"'g_CCs'";"HMM.c # 209";"globali.c # 411";"1";"0";"r_aux_i.c # 1776";"HMM.c # 265"
"76";"'g_non_connessi'";"HMM.c # 869";"globali.c # 412";"5";"0";"HMM.c # 869";"HMM.c # 869"
"22";"'g_h'";"HMM.c # 196";"globali.c # 413";"5";"0";"HMM.c # 196";"HMM.c # 804"
"31";"'g_indp'";"HMM.c # 257";"globali.c # 414";"1";"0";" # 0";" # 0"
"69";"'g_h_new'";"HMM.c # 765";"globali.c # 415";"2";"0";"HMM.c # 765";"HMM.c # 797"
"33";"'ris'";"sample.c # 245";"globali.c # 416";"3";"0";"distrib.c # 34";"HMM.c # 412"
"19";"'g_MC'";"HMM.c # 89";"globali.c # 417";"7";"0";"HMM.c # 89";"HMM.c # 99"
"20";"'g_tmp1_i'";"HMM.c # 95";"globali.c # 418";"6";"1";"HMM.c # 95";"HMM.c # 977"
"15";"'g_scalare_i'";"HMM.c # 75";"globali.c # 419";"1";"0";" # 0";" # 0"
"16";"'g_CC'";"HMM.c # 86";"globali.c # 420";"7";"0";"HMM.c # 96";"HMM.c # 229"
"17";"'g_FB'";"HMM.c # 87";"globali.c # 421";"7";"0";"HMM.c # 97";"HMM.c # 97"
"30";"'g_segno'";"HMM.c # 255";"globali.c # 422";"1";"0";"HMM.c # 255";"HMM.c # 259"
"56";"'g_h1'";"HMM.c # 750";"globali.c # 423";"5";"0";"HMM.c # 750";"HMM.c # 763"
"59";"'ris'";"assign_nodes.c # 50";"globali.c # 424";"1";"0";"assign_nodes.c # 111";"HMM.c # 765"
"69";"'g_tmp2_i'";"HMM.c # 771";"globali.c # 425";"4";"0";"HMM.c # 771";"HMM.c # 803"
"18";"'g_dim'";"HMM.c # 88";"globali.c # 426";"7";"0";"HMM.c # 98";"HMM.c # 315"
"54";"'ris'";"sample.c # 245";"globali.c # 427";"1";"0";"distrib.c # 34";"HMM.c # 407"
"25";"'g_CCind[i - 1]'";"HMM.c # 231";"globali.c # 462";"7";"0";"HMM.c # 231";"HMM.c # 283"
"35";"'g_M_in'";"probmod.c # 69";"globali.c # 473";"2";"0";"probmod.c # 69";"probmod.c # 88"
"36";"'g_M_out'";"probmod.c # 71";"globali.c # 474";"2";"0";"probmod.c # 71";"probmod.c # 86"
"37";"'g_tmp_i1'";"probmod.c # 90";"globali.c # 475";"6";"0";"probmod.c # 109";"probmod.c # 239"
"38";"'g_tmp_i2'";"probmod.c # 91";"globali.c # 476";"6";"0";" # 0";" # 0"
"46";"'g_indok'";"probmod.c # 112";"globali.c # 477";"5";"0";"probmod.c # 112";"probmod.c # 161"
"47";"'g_indInf'";"probmod.c # 122";"globali.c # 478";"5";"0";"r_aux_i.c # 3108";"r_aux_i.c # 3110"
"70";"'ris'";"r_aux_i.c # 3022";"globali.c # 479";"3";"0";"r_aux_i.c # 4994";"r_aux_i.c # 4994"
"50";"'g_ord_ind'";"probmod.c # 205";"globali.c # 480";"2";"0";"r_aux_i.c # 3680";"probmod.c # 261"
"48";"'g_aus'";"probmod.c # 190";"globali.c # 481";"5";"0";"probmod.c # 190";"probmod.c # 239"
"49";"'g_rs'";"probmod.c # 203";"globali.c # 482";"2";"0";"probmod.c # 203";"r_aux_i.c # 3669"
"39";"'g_ind1'";"probmod.c # 92";"globali.c # 483";"0";"0";" # 0";" # 0"
"34";"'g_scalare_i'";"probmod.c # 56";"globali.c # 484";"1";"0";" # 0";" # 0"
"52";"'g_I_add'";"probmod.c # 218";"globali.c # 485";"10";"0";"probmod.c # 218";"probmod.c # 265"
--------------------------------------

