"ID";"nome";"da";"a";"dim.massima";"riallocazioni";"prima linea";"ultima linea"
"24";"'ord_ind'";"probmod.c # 188";"probmod.c # 280";"4";"0";"r_aux_i.c # 3663";"probmod.c # 244"
"22";"'aus'";"probmod.c # 173";"probmod.c # 281";"5";"0";"probmod.c # 173";"probmod.c # 222"
"23";"'rs'";"probmod.c # 186";"probmod.c # 282";"4";"0";"probmod.c # 186";"r_aux_i.c # 3652"
"19";"'ind1'";"probmod.c # 75";"probmod.c # 283";"0";"0";" # 0";" # 0"
"14";"'scalare_i'";"probmod.c # 39";"probmod.c # 284";"1";"0";" # 0";" # 0"
"26";"'I_add'";"probmod.c # 201";"probmod.c # 285";"20";"0";"probmod.c # 201";"probmod.c # 248"
"11";"'scalare_i'";"module1.c # 41";"module1.c # 66";"1";"0";" # 0";" # 0"
"13";"'ris'";"sample.c # 304";"module1.c # 67";"1";"0";"distrib.c # 34";"module1.c # 46"
"12";"'tmp1_i'";"module1.c # 44";"module1.c # 70";"5";"0";"module1.c # 44";"module1.c # 44"
"17";"'ind'";"triangola.c # 35";"triangola.c # 35";"2";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"18";"'ind'";"triangola.c # 35";"triangola.c # 35";"1";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"18";"'ind'";"triangola.c # 35";"triangola.c # 35";"1";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"15";"'tmp1_i'";"triangola.c # 33";"triangola.c # 139";"9";"0";"triangola.c # 33";"triangola.c # 35"
"16";"'tmp2_i'";"triangola.c # 34";"triangola.c # 140";"9";"0";"triangola.c # 34";"triangola.c # 35"
"18";"'ris'";"r_aux_i.c # 4876";"triangola.c # 146";"2";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"14";"'Dmem'";"triangola.c # 27";"triangola.c # 153";"3";"0";"triangola.c # 27";"triangola.c # 152"
"21";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"20";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 64"
"22";"'ind1'";"scoremodular.c # 125";"scoremodular.c # 170";"5";"0";"scoremodular.c # 125";"scoremodular.c # 130"
"23";"'ind2'";"scoremodular.c # 128";"scoremodular.c # 171";"5";"0";" # 0";" # 0"
"23";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"22";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"23";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"22";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"25";"'I'";"probmod.c # 190";"probmod.c # 203";"0";"0";" # 0";" # 0"
"27";"'I'";"probmod.c # 203";"probmod.c # 203";"5";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"5";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"27";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"10";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"27";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"27";"'I'";"probmod.c # 248";"probmod.c # 248";"5";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"5";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"27";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"27";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"15";"'M_in'";"probmod.c # 52";"probmod.c # 273";"3";"0";"probmod.c # 52";"probmod.c # 71"
"16";"'M_out'";"probmod.c # 54";"probmod.c # 274";"3";"0";"probmod.c # 54";"probmod.c # 69"
"17";"'tmp_i1'";"probmod.c # 73";"probmod.c # 275";"9";"0";"probmod.c # 92";"probmod.c # 222"
"18";"'tmp_i2'";"probmod.c # 74";"probmod.c # 276";"9";"0";" # 0";" # 0"
"20";"'indok'";"probmod.c # 95";"probmod.c # 277";"5";"0";"probmod.c # 95";"probmod.c # 144"
"21";"'indInf'";"probmod.c # 105";"probmod.c # 278";"5";"0";"r_aux_i.c # 3091";"r_aux_i.c # 3093"
"27";"'ris'";"r_aux_i.c # 3003";"probmod.c # 279";"10";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"24";"'ord_ind'";"probmod.c # 188";"probmod.c # 280";"3";"0";"r_aux_i.c # 3663";"probmod.c # 244"
"22";"'aus'";"probmod.c # 173";"probmod.c # 281";"5";"0";"probmod.c # 173";"probmod.c # 222"
"23";"'rs'";"probmod.c # 186";"probmod.c # 282";"3";"0";"probmod.c # 186";"r_aux_i.c # 3652"
"19";"'ind1'";"probmod.c # 75";"probmod.c # 283";"0";"0";" # 0";" # 0"
"14";"'scalare_i'";"probmod.c # 39";"probmod.c # 284";"1";"0";" # 0";" # 0"
"26";"'I_add'";"probmod.c # 201";"probmod.c # 285";"15";"0";"probmod.c # 201";"probmod.c # 248"
"12";"'tmp1_i'";"module2.c # 44";"module2.c # 65";"4";"0";"module2.c # 44";"module2.c # 44"
"13";"'ris'";"sample.c # 304";"module2.c # 66";"1";"0";"distrib.c # 34";"module2.c # 46"
"21";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"20";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 54"
"22";"'ind1'";"scoremodular.c # 84";"scoremodular.c # 170";"2";"0";"scoremodular.c # 84";"scoremodular.c # 130"
"23";"'ind2'";"scoremodular.c # 87";"scoremodular.c # 171";"2";"0";" # 0";" # 0"
"25";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"24";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 54"
"26";"'ind1'";"scoremodular.c # 84";"scoremodular.c # 170";"2";"0";"scoremodular.c # 84";"scoremodular.c # 130"
"27";"'ind2'";"scoremodular.c # 87";"scoremodular.c # 171";"2";"0";" # 0";" # 0"
"24";"'indS'";"mod3.c # 135";"mod3.c # 223";"2";"0";"mod3.c # 135";"mod3.c # 223"
"28";"'ris'";"sample.c # 248";"mod3.c # 228";"1";"0";"distrib.c # 34";"mod3.c # 228"
"32";"'ind'";"triangola.c # 35";"triangola.c # 35";"2";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"33";"'ind'";"triangola.c # 35";"triangola.c # 35";"1";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"33";"'ind'";"triangola.c # 35";"triangola.c # 35";"1";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"33";"'ind'";"triangola.c # 35";"triangola.c # 35";"2";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"33";"'ind'";"triangola.c # 35";"triangola.c # 35";"2";"0";"triangola.c # 35";"r_aux_i.c # 4975"
"30";"'tmp1_i'";"triangola.c # 33";"triangola.c # 139";"25";"0";"triangola.c # 33";"triangola.c # 35"
"31";"'tmp2_i'";"triangola.c # 34";"triangola.c # 140";"25";"0";"triangola.c # 34";"triangola.c # 35"
"33";"'ris'";"r_aux_i.c # 4876";"triangola.c # 146";"2";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"29";"'Dmem'";"triangola.c # 27";"triangola.c # 153";"5";"0";"triangola.c # 27";"triangola.c # 152"
"18";"'ris'";"sample.c # 248";"mod3.c # 242";"2";"0";"distrib.c # 34";"mod3.c # 127"
"20";"'indok'";"mod3.c # 90";"mod3.c # 243";"2";"0";"mod3.c # 90";"mod3.c # 95"
"21";"'tmp3_i'";"mod3.c # 92";"mod3.c # 244";"2";"0";"mod3.c # 92";"r_aux_i.c # 3091"
"19";"'tmp2_i'";"mod3.c # 82";"mod3.c # 250";"5";"0";"mod3.c # 82";"r_aux_i.c # 3091"
"23";"'ris'";"sample.c # 248";"mod3.c # 251";"1";"0";"distrib.c # 34";"mod3.c # 122"
"29";"'ind1'";"mod3.c # 228";"mod3.c # 252";"4";"0";"mod3.c # 228";"mod3.c # 233"
"29";"'indS'";"mod3.c # 223";"mod3.c # 253";"6";"0";"mod3.c # 223";"mod3.c # 226"
"25";"'indBS'";"mod3.c # 138";"mod3.c # 254";"3";"0";"r_aux_i.c # 3091";"r_aux_i.c # 3093"
"26";"'Sin'";"mod3.c # 153";"mod3.c # 255";"5";"0";"mod3.c # 153";"mod3.c # 153"
"27";"'ind'";"mod3.c # 211";"mod3.c # 256";"2";"0";"mod3.c # 221";"mod3.c # 228"
"22";"'indInf'";"mod3.c # 93";"mod3.c # 257";"2";"0";"r_aux_i.c # 3091";"r_aux_i.c # 3093"
"17";"'tmp1_i'";"mod3.c # 61";"mod3.c # 258";"3";"1";"mod3.c # 61";"r_aux_i.c # 3091"
"16";"'scalare_i'";"mod3.c # 30";"mod3.c # 259";"1";"0";"mod3.c # 132";"mod3.c # 233"
"23";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"22";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"25";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"24";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"25";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"24";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"25";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"24";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 64"
"26";"'ind1'";"scoremodular.c # 125";"scoremodular.c # 170";"5";"0";"scoremodular.c # 125";"scoremodular.c # 130"
"27";"'ind2'";"scoremodular.c # 128";"scoremodular.c # 171";"5";"0";" # 0";" # 0"
"25";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"5";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"24";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"5";"0";"scoremodular.c # 31";"scoremodular.c # 64"
"26";"'ind1'";"scoremodular.c # 125";"scoremodular.c # 170";"5";"0";"scoremodular.c # 125";"scoremodular.c # 130"
"27";"'ind2'";"scoremodular.c # 128";"scoremodular.c # 171";"5";"0";" # 0";" # 0"
"27";"'I'";"probmod.c # 190";"probmod.c # 203";"0";"0";" # 0";" # 0"
"29";"'I'";"probmod.c # 203";"probmod.c # 203";"5";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"5";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"29";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"10";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"29";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"10";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"29";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 203";"10";"0";"r_aux_i.c # 4975";"probmod.c # 203"
"29";"'I'";"probmod.c # 203";"probmod.c # 203";"10";"0";"probmod.c # 203";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"29";"'I'";"probmod.c # 248";"probmod.c # 248";"5";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"5";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"29";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"29";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"29";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 248";"10";"0";"r_aux_i.c # 4975";"probmod.c # 248"
"29";"'I'";"probmod.c # 248";"probmod.c # 248";"10";"0";"probmod.c # 248";"r_aux_i.c # 4975"
"17";"'M_in'";"probmod.c # 52";"probmod.c # 273";"5";"0";"probmod.c # 52";"probmod.c # 71"
"18";"'M_out'";"probmod.c # 54";"probmod.c # 274";"5";"0";"probmod.c # 54";"probmod.c # 69"
"19";"'tmp_i1'";"probmod.c # 73";"probmod.c # 275";"15";"0";"probmod.c # 122";"probmod.c # 222"
"20";"'tmp_i2'";"probmod.c # 74";"probmod.c # 276";"15";"0";" # 0";" # 0"
"22";"'indok'";"probmod.c # 131";"probmod.c # 277";"5";"0";"probmod.c # 131";"probmod.c # 107"
"23";"'indInf'";"probmod.c # 142";"probmod.c # 278";"5";"0";"r_aux_i.c # 3091";"r_aux_i.c # 3093"
"29";"'ris'";"r_aux_i.c # 3003";"probmod.c # 279";"10";"0";"r_aux_i.c # 4975";"r_aux_i.c # 4975"
"26";"'ord_ind'";"probmod.c # 188";"probmod.c # 280";"5";"0";"r_aux_i.c # 3663";"probmod.c # 244"
"24";"'aus'";"probmod.c # 173";"probmod.c # 281";"5";"0";"probmod.c # 173";"probmod.c # 222"
"25";"'rs'";"probmod.c # 186";"probmod.c # 282";"5";"0";"probmod.c # 186";"r_aux_i.c # 3652"
"21";"'ind1'";"probmod.c # 75";"probmod.c # 283";"0";"0";" # 0";" # 0"
"16";"'scalare_i'";"probmod.c # 39";"probmod.c # 284";"1";"0";" # 0";" # 0"
"28";"'I_add'";"probmod.c # 201";"probmod.c # 285";"25";"0";"probmod.c # 201";"probmod.c # 248"
"13";"'tmp1_i'";"module3.c # 51";"module3.c # 93";"4";"0";"module3.c # 51";"module3.c # 54"
"14";"'ris'";"sample.c # 304";"module3.c # 94";"1";"0";"distrib.c # 34";"module3.c # 58"
"15";"'ris'";"sample.c # 304";"module3.c # 95";"1";"0";"distrib.c # 34";"module3.c # 90"
"24";"'Sin_h'";"assign_nodes.c # 61";"assign_nodes.c # 86";"5";"0";"assign_nodes.c # 61";"assign_nodes.c # 66"
"23";"'tmp_i'";"assign_nodes.c # 54";"assign_nodes.c # 87";"5";"0";"assign_nodes.c # 54";"assign_nodes.c # 84"
"17";"'or_h'";"assign_nodes.c # 35";"assign_nodes.c # 89";"5";"0";"assign_nodes.c # 35";"r_aux_i.c # 2017"
"18";"'aus_h'";"assign_nodes.c # 37";"assign_nodes.c # 90";"5";"0";"assign_nodes.c # 37";"r_aux_i.c # 2048"
"21";"'M_in'";"assign_nodes.c # 45";"assign_nodes.c # 91";"5";"0";"assign_nodes.c # 45";"assign_nodes.c # 64"
"22";"'Ord'";"assign_nodes.c # 47";"assign_nodes.c # 92";"5";"0";"r_aux_i.c # 3663";"assign_nodes.c # 50"
"26";"'ris'";"sample.c # 248";"assign_nodes.c # 94";"1";"0";"distrib.c # 34";"assign_nodes.c # 83"
"19";"'ris'";"assign_nodes.c # 39";"assign_nodes.c # 109";"1";"0";"assign_nodes.c # 109";"assign_nodes.c # 109"
"20";"'ri'";"assign_nodes.c # 95";"assign_nodes.c # 111";"1";"0";"assign_nodes.c # 99";"assign_nodes.c # 109"
"21";"'co'";"assign_nodes.c # 103";"assign_nodes.c # 112";"2";"0";"assign_nodes.c # 103";"assign_nodes.c # 105"
"25";"'ind'";"assign_nodes.c # 66";"assign_nodes.c # 113";"5";"1";"assign_nodes.c # 101";"assign_nodes.c # 103"
"20";"'index'";"assign_nodes.c # 42";"assign_nodes.c # 114";"5";"0";"assign_nodes.c # 43";"assign_nodes.c # 99"
"8";"'h_new'";"connectivity_modular.c # 98";"connectivity_modular.c # 332";"0";"0";" # 0";" # 0"
"19";"'ind'";"cluster_coeff.c # 22";"cluster_coeff.c # 64";"25";"0";"cluster_coeff.c # 22";"cluster_coeff.c # 24"
"20";"'neighbours'";"cluster_coeff.c # 37";"cluster_coeff.c # 66";"25";"0";"cluster_coeff.c # 37";"cluster_coeff.c # 51"
"23";"'tmp1_i'";"mod1.c # 23";"mod1.c # 45";"1";"1";"mod1.c # 23";"mod1.c # 29"
"22";"'x'";"mod1.c # 21";"mod1.c # 46";"1";"0";"mod1.c # 21";"mod1.c # 24"
"24";"'ris'";"sample.c # 304";"mod1.c # 47";"1";"0";"distrib.c # 34";"mod1.c # 31"
"29";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"28";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 54"
"30";"'ind1'";"scoremodular.c # 84";"scoremodular.c # 170";"2";"0";"scoremodular.c # 125";"scoremodular.c # 130"
"31";"'ind2'";"scoremodular.c # 87";"scoremodular.c # 171";"2";"0";" # 0";" # 0"
"31";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"30";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"31";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"30";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 54"
"32";"'ind1'";"scoremodular.c # 84";"scoremodular.c # 170";"2";"0";"scoremodular.c # 125";"scoremodular.c # 130"
"33";"'ind2'";"scoremodular.c # 87";"scoremodular.c # 171";"2";"0";" # 0";" # 0"
"31";"'tmp_i1'";"scoremodular.c # 33";"scoremodular.c # 154";"2";"0";"scoremodular.c # 33";"scoremodular.c # 56"
"30";"'ind'";"scoremodular.c # 31";"scoremodular.c # 166";"2";"0";"scoremodular.c # 31";"scoremodular.c # 111"
"33";"'I'";"probmod.c # 190";"probmod.c # 203";"0";"0";" # 0";" # 0"
"35";"'I'";"probmod.c # 203";"probmod.c # 203";"2";"0";"probmod.c # 203";"r_aux_i.c # 4975"
